Goose_Player_ID,Goose_Species,Goose_Age,Goose_Weight_LBS,Wing_Span_Inches,Chronic_Disease,Injury_Level,Honk_Per_Minute,Speed_MPH,Eliminated,Eliminated_By,Final_Goose_Rank
9644,Canada Goose,5,4.2727272727272725,61.1,,0,6.2,10.9,0,,3021
9645,Goosequid,2,,,,1,6.4,10.1,0,,5541
9646,Greylag Goose,300,,,,0,5.2,10.6,0,,2261
9647,Greylag Goose,5,8.5,46.5,,0,17.1,7.800000000000001,1,Honked Out of Tune,9654
9648,Greylag Goose,500,8.7,48.0,,1,4.7,9.3,0,,5251
9649,Greylag Goose,nine,11.3,62.1,Respiratory Issues,2,1.9,4.1,0,,8779
9650,Canada Goose,3,4.045454545454545,50.3,,0,6.6,11.3,0,,2939
9651,Squid Goose,5,9.6,56.2,,0,4.1,10.9,0,,2693
9652,Canada Goose,three,9.9,59.3,,1,3.8,11.6,0,,3886
9653,Canada Goose,4,10.3,58.5,,0,4.6,13.3,0,,371
9654,Canada Goose,8,13.1,78.5,,2,6.6,6.1,1,Wings Clipped by Red Light,8969
9655,Greylag Goose,three,,46.1,,0,3.8,13.0,0,Eaten by a Squid,991
9656,Greylag Goose,6,9.1,47.4,Respiratory Issues,1,4.6,8.4,0,,6188
9657,Snow Goose,6,8.8,42.9,,0,4.9,14.3,0,Caught by Front Man,75
9658,Canada Goose,five,12.0,70.9,,1,4.0,9.6,0,,5625
9659,Greylag Goose,6,11.2,59.8,,0,6.0,10.1,0,,3663
9660,Snow Goose,3,7.8,37.4,,0,2.9,13.1,0,,1671
9661,Greylag Goose,8,,62.9,Respiratory Issues,two,5.9,5.9,0,,8195
9662,Canada Goose,9,12.9,71.9,,1,4.6,7.3,0,Caught by Front Man,7036
9663,Canada Goose,5,10.7,57.5,,1,4.7,8.4,0,,6035
9664,Canada Goose,10,16.4349814260399,11660.0,,2,5.8,4.8,0,Lost in Dalgona Maze,8353
9665,Canada Goose,4,8.6,50.6,,0,6.7,12.3,0,,1990
9666,Greylag Goose,600,4.863636363636363,59.1,,0,4.2,8.9,0,,4618
9667,Goosequid,eight,12.2,76.4,,1,1.7,8.9,0,,7622
9668,Goosequid,4,1160.0,65.0,,0,5.1,11.1,0,,1672
9669,Greylag Goose,2,5.8,32.6,,0,4.8,11.8,0,Eaten by a Squid,1073
9670, Greylag Goose ,2,,50.7,,1,3.6,10.3,0,,5310
9671,Canada Goose,9,6.16877296216935,115.1,,1,5.0,6.5,1,,8512
9672,Greylag Goose,four,10.7,61.0,,10,5.7,7.7,0,,5708
9673,Canada Goose,five,11.7,,,1,4.1,8.2,0,,6775
9674,Goosequid,300,10.7,67.3,,0,5.4,12.8,0,,606
9675,Canada Goose,7,11.1,67.4,Respiratory Issues,2,5.7,7.3,1,Wings Clipped by Red Light,8692
9676,Greylag Goose,3,9.3,49.1,,1,7.0,7.9,0,,7531
9677,Snow Goose,4,7.0,,,one,3.4,10.7,0,Caught by Front Man,5163
9678,Canada Goose,6,11.2,68.9,Lame,1,6.2,9.1,0,,6301
9679,Greylag Goose,3,8.3,41.8,,0,18.4,8.9,1,Caught by Front Man,9656
9680,Canada Goose,5,13.7,77.7,,0,360.0,11.3,0,,2769
9681,Greylag Goose,8,11.9,69.5,,1,5.5,7.9,0,,6653
9682,Canada Goose,6,24.7,73.3,,1,3.2,1.6,1,Lost in Dalgona Maze,9410
9683,Canada Goose,5,,,,0,2.7,12.8,0,Lost in Dalgona Maze,2155
9684,Snow Goose,5,8.7,45.5,,0,459.99999999999994,13.2,0,,427
9685,Greylag Goose,four,9.4,54.4,,0,4.2,10.9,0,Eaten by a Squid,2504
9686,Canada Goosë,9,19.9,81.0,Respiratory Issues,2,4.3,0.5,0,,8929
9687,Canada Goose,3,10.8,63.0,,0,5.2,13.9,0,Eaten by a Squid,173
9688,Canada Goose,5,11.0,57.5,,1,5.7,8.1,0,,6685
9689,Canada Goose,5,11.3,67.5,Lame,10,1.6,7.0,0,,8421
9690,Snow Goose,7,,39.6,,0,4.6,11.6,0,,1473
9691,Demon Goose,7,12.6,74.4,,0,2.3,14.7,0,,864
9692, Canada Goose ,5,11.4,62.6,,one,5.1,9.9,0,Lost in Dalgona Maze,4461
9693,Canada Goose,6,12.7,75.2,Respiratory Issues,2,5.3,5.9,0,,8067
9694,Snow Goose,6,7.9,41.7,,0,4.6,13.3,0,,372
9695,Canada Goose,one,9.8,5090.0,,10,4.2,12.0,0,,1474
9696,Greylag Goose,2,7.0,36.0,,1,2.8,10.1,0,,6302
9697,Canada Goosë,4,12.5,73.4,Lame,10,6.4,10.8,0,,4828
9698,Greylag Goose,4,24.8,58.7,,1,5.8,0.2,1,Sank in Squid Ink Swamp,9469
9699,Greylag Goose,three,13.590697738017692,116.4,,1,5.6,10.6,0,,4307
9700,Snow Goose,6,11.474392571201454,93.8,,10,5.6,11.9,0,,2893
9701,Greylag Goose,5,11.1,58.4,Heart Disease,1,4.9,7.4,0,Lost in Dalgona Maze,6714
9702,Squid Goose,5,10.0,62.0,,0,8.1,13.3,0,,2385
9703,Greylag Goose,2,7.7,42.9,,0,6.2,10.6,0,Caught by Front Man,3352
9704,Snow Goose,5,8.8,,,1,3.8,8.6,0,,6686
9705,Canada Goose,1,11.0,60.3,,1,2.1,10.3,0,,6654
9706,Canada Goose,5,22.3,51.9,,1,0.7,1.4,0,,9091
9707,Canada Goose,5,10.4,65.8,,0,4.5,11.1,0,,2054
9708,Canada Goose,five,13.0,74.9,,0,5.9,11.4,0,,2156
9709,Canada Goose,2,10.6,60.3,,0,6.4,14.2,0,,428
9710,Greylag Goose,5,10.3,56.0,Heart Disease,1,4.2,7.6,0,,7078
9711,Canada Goose,3,900.0,50.3,,1,2.9,9.4,0,,6715
9712,Snow Goose,3,7.9,40.8,,0,3.0,14.2,0,,735
9713,Canada Goose,600,9.6,55.8,Lame,1,4.5,8.7,0,,6008
9714,Player 456 Goose,9,9.8,56.9,,one,470.0,8.7,0,,5820
9715,Canada Goose,5,18.7,65.2,,0,1.4,1.8,0,,8746
9716,Canada Goose,3,12.1,72.9,,1,4.5,7.8,0,,6754
9717,Player 456 Goose,5,10.7,60.4,,1,5.9,9.8,0,,5311
9718,Canada Goose,7,10.9,61.2,,0,5.2,9.5,0,,3439
9719,Canada Goosë,6,13.4,75.6,,0,5.0,9.8,0,,2894
9720,Greylag Goose,10,10.8,56.2,Lame,2,4.4,5.4,1,Wings Clipped by Red Light,8923
9721,Greylag Goose,4,9.1,50.9,Respiratory Issues,1,5.2,9.0,0,,5425
9722,Canada Goose,6,17.556550729708654,,,1,3.5,8.6,0,,6908
9723,Greylag Goose,800,10.0,52.8,,1,6.7,8.2,1, Goose Tug-of-War Disaster ,8516
9724,Greylag Goose,8,9.7,47.8,Respiratory Issues,3,4.3,3.6,0,,8719
9725,Canada Goose,1,10.8,59.6,,1,4.6,12.2,0,,2363
9726,Demon Goose,5,12.1,73.7,,0,5.1,13.4,0,,264
9727,Snow Goose,eight,8.8,,Lame,2,3.4,7.7,0,,7969
9728,Canada Goose,11,11.2,63.2,Heart Disease,2,6.2,6.6,0,,8120
9729,Canada Goose,6,11.5,65.0,,one,17.7,6.0,1,Honked Out of Tune,9802
9730,Canada Goose,4,12.813845511580496,103.0,,0,5.1,11.2,0,,1567
9731,Canada Goose,300,11.6,62.9,,one,5.3,9.6,0,,4932
9732,Squid Goose,900,11.6,65.5,,2,18.9,3.0999999999999996,1, Honked Out of Tune ,9958
9733,Canada Goose,6,12.0,74.6,Respiratory Issues,1,5.2,8.3,0,Caught by Front Man,6036
9734,Greylag Goose,3,9.3,55.4,,0,3.0,11.5,0,,3241
9735,Greylag Goose,5,9.4,49.9,,0,6.1,10.5,0,,3305
9736,Greylag Goose,6,1040.0,59.2,,1,2.1,7.9,0,,7869
9737,Greylag Goose,6,,49.5,Respiratory Issues,one,3.1,7.4,0,,7681
9738,Canada Goose,3,7.6,43.9,,0,4.9,10.5,0,,2223
9739,Canada Goose,4,12.1,,Heart Disease,one,4.9,10.5,0,,3833
9740,Greylag Goose,2,9.3,53.2,,1,6.1,9.3,0,,5932
9741,Canada Goose,7,1140.0,68.8,,0,8.0,9.5,0,,6189
9742,Canada Goose,4,12.0,67.2,Respiratory Issues,2,18.8,6.4,1,Eaten by a Squid,9881
9743,Snow Goosë,6,7.7,42.3,,1,5.0,8.3,0,,5883
9744,Greylag Goose,8,23.4,58.3,,1,5.5,0.6,1,Pecked the Wrong Player,9376
9745,Canada Goose,5,10.0,60.6,Respiratory Issues,two,2.8,8.3,0,,7953
9746,Greylag Goose,5,,60.2,Heart Disease,1,3.2,7.1,0,,7763
9747,Greylag Goose,5,7.9,35.7,,0,4.3,9.9,0,,3564
9748,Canada Goose,5,10.1,60.4,,1,4.4,9.8,0,Lost in Dalgona Maze,4986
9749,Canada Goosë,seven,11.9,69.8,,0,3.5,10.4,0,,3834
9750,Snow Goose,6,7.3,41.0,,1,4.0,11.6,0,,3664
9751,Canada Goose,4,9.9,54.0,Lame,2,470.0,9.0,0,,6833
9752,Canada Goose,7,4.045454545454545,50.1,,0,5.9,10.2,0,,3459
9753,Canada Goose,7,12.3,74.0,,1,3.7,8.2,0,Lost in Dalgona Maze,7037
9754,Greylag Goose,2,7.9,40.3,,0,3.8,11.5,0,,2346
9755,Canada Goose,8,,62.2,,1,2.2,6.5,0,,8156
9756,Squid Goose,6,,,,0,5.7,11.5,0,,1832
9757,Canada Goose,6,10.8,,Heart Disease,one,4.9,7.2,0,,6859
9758,Demon Goose,7,10.9,69.3,,0,4.1,14.8,0,Lost in Dalgona Maze,124
9759,Canada Goose,four,23.1,72.1,,0,2.4,0.4,0,,8803
9760,Greylag Goose,7,7.7,40.0,,0,17.7,8.1,1,Lost in Dalgona Maze,9670
9761, Snow Goose ,4,7.3,37.5,,0,5.6,13.4,0,,421
9762,Canada Goose,2,10.2,55.6,,1,3.3,9.4,0,Eaten by a Squid,6425
9763,Demon Goose,3,11.3,73.8,,0,3.4,15.0,0,,229
9764,Snow Goose,6,8.5,4180.0,,0,7.7,12.3,0,Caught by Front Man,3065
9765,Snow Goose,3,6.8,37.7,,0,4.9,14.4,0,,73
9766,Canada Goose,8,13.7,76.8,,2,2.7,3.6,0,,8725
9767,Greylag Goose,7,9.0,51.6,,0,5.8,9.5,0,,4098
9768,Greylag Goose,8,8.0,39.2,,1,2.6,11.0,0,,5626
9769,Demon Goose,5,10.9,71.8,,0,5.0,15.0,0,,2
9770,Canada Goose,6,,,,0,5.6,10.6,0,,2694
9771,Greylag Goose,3,8.8,46.7,,0,5.3,11.4,0,,1521
9772,Squid Goose,700,12.5,70.0,,0,5.0,9.8,0,,2895
9773,Canada Goose,6,11.9,70.4,,0,4.4,12.2,0,,1108
9774,Canada Goose,6,10.5,5630.0,,1,3.8,9.6,0,,5821
9775,Greylag Goose,8,9.9,54.6,Lame,2,17.6,2.5999999999999996,1,Honked Out of Tune,9937
9776,Canada Goose,four,10.2,56.7,,0,4.0,11.9,0,,1719
9777,Greylag Goose,5,11.4,,Lame,2,3.6,6.4,1,,8908
9778,Demon Goose,600,15.2,92.3,,0,2.2,14.2,0,,1280
9779,Canada Goose,3,12.7,71.3,,0,7.8,10.2,0,,5322
9780,Greylag Goose,5,10.3,61.8,,1,4.3,8.1,0,,6687
9781,Canada Goose,6,11.2,67.3,,0,5.5,10.2,0,,3022
9782,Squid Goose,4,9.5,50.7,,0,7.5,10.5,0,,4763
9783,Greylag Goose,8,10.6,55.7,Respiratory Issues,2,3.1,4.6,1,Wings Clipped by Red Light,9220
9784,Goosequid,2,7.1,39.5,,0,3.4,13.8,0,,695
9785,Greylag Goose,7,10.0,57.9,Respiratory Issues,one,5.2,9.7,0,,4764
9786, Greylag Goose ,6,9.6,48.6,,0,5.4,10.1,0,,3023
9787,Canada Goose,four,8.2,49.7,Lame,1,7.3,10.7,0,,5822
9788,Canada Goose,300,1190.0,69.8,,0,5.4,11.3,0,Caught by Front Man,1720
9789,Greylag Goose,1,8.2,39.3,,1,5.6,8.9,0,,5884
9790, Canada Goose ,3,8.7,49.3,,0,5.2,12.1,0,,942
9791,Canada Goose,7,,70.4,,0,3.8,10.4,0,,3565
9792,Greylag Goose,5,8.6,47.4,Lame,2,1.9,8.5,0,,8111
9793,Canada Goose,7,12.3,67.4,,0,6.1,11.2,0,,2569
9794,Canada Goose,4,11.8,66.2,,0,3.6,11.6,0,,2458
9795,Greylag Goose,6,10.8,,,1,5.4,6.5,0,Lost in Dalgona Maze,7470
9796,Greylag Goose,4,9.0,47.9,Respiratory Issues,1,4.6,9.5,0,,5164
9797,Snow Goose,3,7.1,35.4,,1,4.4,12.7,0,Caught by Front Man,2055
9798,Greylag Goose,5,8.9,48.6,Lame,2,3.5,6.5,0,,8196
9799,Canada Goosë,4,9.8,57.8,,1,3.4,10.4,0,,5426
9800,Snow Goose,2,7.1,,,1,5.1,12.9,0,,1362
9801,Player 456 Goose,5,9.3,53.8,,0,4.5,10.2,0,,3024
9802,Player 456 Goose,5,12.608842997944375,102.7,Respiratory Issues,1,4.5,9.2,0,,5542
9803,Player 456 Goose,8,,59.5,,1,6.6,7.4,0,,7554
9804,Greylag Goose,7,10.0,52.0,Lame,2,4.8,7.2,0,,7682
9805,Greylag Goose,7,,55.8,,10,18.0,8.9,0,Honked Out of Tune,9636
9806,Greylag Goose,600,3.9545454545454537,47.8,,1,4.0,9.6,0,,5627
9807,Greylag Goose,six,10.6,60.5,,1,3.6,8.3,0,,7014
9808,Greylag Goose,3,21.8,56.2,Heart Disease,1,3.2,1.7,1,Sank in Squid Ink Swamp,9402
9809,Demon Goose,5,15.4,97.4,,0,5.6,14.2,0,,194
9810,Greylag Goose,6,9.1,49.5,,0,2.6,10.7,0,,4481
9811,Canada Goose,8,11.8,67.1,,1,5.1,8.3,0,,5933
9812,Snow Goose,6,9.5,48.3,,0,7.7,13.5,0,,1833
9813,Canada Goose,7,10.2,60.6,,0,660.0,12.6,0,,1673
9814,Player 456 Goose,3,9.7,55.7,,0,3.4,13.2,0,,1109
9815,Demon Goose,4,10.3,62.8,Heart Disease,one,7.6,11.6,0,,5252
9816,Greylag Goose,six,18.7,64.3,Heart Disease,1,5.7,1.6,1,Goose Tug-of-War Disaster,9264
9817,Greylag Goose,7,9.7,54.4,Respiratory Issues,1,2.8,8.6,0,,7320
9818,Canada Goose,5,13.7,81.7,,0,2.8,11.1,0,,3887
9819,Canada Goose,5,13.1,,,0,4.1,12.5,0,,1110
9820,Canada Goose,6,,70.4,Lame,2,4.1,7.4,0,,7870
9821,Greylag Goose,300,8.2,,,0,5.8,13.9,0,Lost in Dalgona Maze,299
9822,Greylag Goose,800,,62.7,,1,3.7,1.3,1,Sank in Squid Ink Swamp,9391
9823,Greylag Goose,3,8.7,48.2,,1,3.9,7.8,0,,7160
9824,Canada Goose,1,9.3,50.7,,1,22.0,9.3,0,,9643
9825,Goosequid,5,9.0,50.2,,10,3.5,9.2,0,,6468
9826,Greylag Goose,8,9.9,55.8,Heart Disease,two,4.2,7.4,0,,7805
9827,Canada Goose,6,10.0,60.2,,0,6.2,11.2,0,,2695
9828,Greylag Goose,7,21.5,55.8,,3,4.9,0.7,1,Wings Clipped by Red Light,9619
9829,Greylag Goose,5,10.5,5550.0,Lame,2,6.1,6.9,1,Wings Clipped by Red Light,8790
9830,Greylag Goose,5,10.2,5450.0,,1,4.4,8.2,0,,6543
9831,Canada Goose,200,10.5,58.3,,0,3.5,11.2,0,,3025
9832,Snow Goose,1,6.1,26.1,,0,7.9,13.7,0,,1853
9833,Canada Goose,5,15.404183062076495,98.2,,0,610.0,12.1,0,,1674
9834,Demon Goose,eight,16.0,98.1,,1,4.6,9.3,0,,5312
9835,Canada Goosë,6,10.6,62.2,,0,5.1,12.2,0,Caught by Front Man,801
9836,Squid Goose,6,11.4,68.1,Heart Disease,2,2.8,4.9,1,Wings Clipped by Red Light,9212
9837,Snow Goose,8,8.8,41.7,Respiratory Issues,2,4.1,7.3,0,,7897
9838,Canada Goose,six,13.3,73.1,,10,4.0,12.0,0,,1675
9839,Greylag Goose,5,10.4,55.6,,0,6.9,11.0,0,,3665
9840,Snow Goose,3,7.9,41.1,,1,5.1,12.2,0,,2056
9841,Snow Goose,9,7.8,43.6,,1,4.8,10.2,0,,4308
9842,Demon Goose,6,14.1,89.6,,0,4.3,12.2,0,,1191
9843, Canada Goose ,3,14.308738111833925,93.3,,0,5.2,12.6,0,,629
9844,Greylag Goose,three,869.9999999999999,48.9,,0,3.0,12.2,0,,2459
9845,Canada Goose,8,10.0,55.5,,1,5.4,7.7,0,,6755
9846,Canada Goose,3,,53.0,,1,3.8,9.2,0,,6208
9847,Snow Goose,9,9.1,47.1,,1,3.5,10.2,0,,5543
9848,Canada Goose,1,11.1,,,one,7.3,10.7,0,,5823
9849,Greylag Goose,eight,9.8,55.4,Heart Disease,2,5.0,5.1,1,Wings Clipped by Red Light,8898
9850,Greylag Goose,6,9.4,49.4,Respiratory Issues,2,2.3,8.4,0,,8052
9851,Greylag Goose,5,11.3,59.9,,0,6.6,9.7,0,,4674
9852,Demon Goose,5,12.9,79.0,,0,2.4,14.9,0,,678
9853,Canada Goose,9,12.0,64.9,,1,3.2,6.0,1,Caught by Front Man,8816
9854,Greylag Goose,6,,52.7,Heart Disease,1,5.1,8.6,0,Caught by Front Man,5709
9855,Snow Goose,3,6.3,32.3,,0,5.0,13.5,0,,217
9856,Canada Goose,2,,64.0,,one,3.5,10.8,0,,4933
9857,Canada Goose,5,10.2,61.0,,0,5.4,12.7,0,,686
9858,Squid Goose,5,19.3,52.5,,0,4.2,1.1,1,Goose Tug-of-War Disaster,9124
9859,Canada Goose,two,10.6,56.6,,0,5.3,12.2,0,,943
9860,Canada Goosë,5,13.3,73.5,,1,5.2,9.6,0,,4871
9861,Snow Goose,4,6.6,32.5,,0,7.1,15.0,0,,373
9862,Greylag Goose,five,10.4,59.2,,0,5.8,10.2,0,,3353
9863,Snow Goose,six,900.0,48.7,Lame,2,3.8,8.0,0,Eaten by a Squid,7764
9864,Snow Goose,8,8.4,42.9,,2,4.6,6.6,0,,7944
9865,Greylag Goose,7,22.0,,Respiratory Issues,two,1.4,0.9,1,Wïngs Clïppëd by Rëd Lïght,9717
9866, Canada Goose ,4,,78.3,,10,7.3,10.8,0,,4309
9867, Canada Goose ,6,10.4,64.0,Respiratory Issues,2,4.4,6.4,1,Wings Clipped by Red Light,8791
9868,Canada Goose,5,14.555351174268981,107.3,,1,9.3,7.4,0,,8255
9869,Snow Goose,2,7.4,39.9,,0,5.4,13.2,0,,429
9870,Canada Goose,6,11.9,,,0,5.5,9.9,0,,3306
9871,Canada Goose,9,,70.6,Heart Disease,2,1.7,6.9,0,,8418
9872,Player 456 Goose,5,9.7,50.2,Lame,1,3.4,8.4,0,,7054
9873,Canada Goose,2,10.7,61.4,,10,500.0,11.4,0,,1243
9874,Canada Goose,5,9.9,57.8,,0,4.4,13.2,0,,520
9875,Greylag Goose,3,9.1,49.7,,0,7.7,11.8,0,Caught by Front Man,3606
9876,Canada Goose,7,11.0,64.6,,0,5.4,9.8,0,,3307
9877,Canada Goose,six,9.8,50.5,Respiratory Issues,1,4.2,9.6,0,,5427
9878,Canada Goose,5,4.727272727272727,61.8,,0,5.9,12.7,0,,1004
9879,Greylag Goose,4,9.5,,,0,4.5,10.2,0,,3026
9880,Greylag Goose,5,9.9,53.9,,0,19.8,8.6,0,,9350
9881,Canada Goose,5,9.5,57.9,,0,3.1,9.8,0,,4829
9882,Greylag Goose,3,800.0,,,1,6.7,10.0,0,,5885
9883,Canada Goose,2,11.0,63.1,,0,5.6,14.2,0,,195
9884,Snow Goose,seven,9.0,47.7,,1,5.2,11.3,0,,3066
9885,Canada Goose,4,,65.9,Respiratory Issues,1,3.7,9.3,0,,6190
9886, Greylag Goose ,5,10.9,53.9,,0,6.4,9.4,0,Lost in Dalgona Maze,4765
9887, Snow Goose ,6,8.7,41.8,,0,3.0,12.9,0,,1721
9888,Snow Goose,6,800.0,41.4,,1,3.8,12.2,0,,3242
9889,Canada Goose,3,10.5,60.2,,0,5.6,11.7,0,,1568
9890,Canada Goose,two,12.1,70.1,,0,4.9,12.0,0,,912
9891,Greylag Goose,4,12.0,64.0,,0,3.5,9.3,0,,4934
9892, Canada Goose ,6,5.409090909090909,65.1,,1,4.2,8.2,0,,6688
9893,Snow Goose,4,8.1,42.5,,0,4.3,13.1,0,,630
9894,Player 456 Goose,4,9.9,54.0,,0,400.0,10.3,0,,3440
9895,Player 456 Goose,9,10.7,60.8,Lame,3,5.8,3.0,1,Wings Clipped by Red Light,9489
9896,Canada Goose,1,11.2,62.7,,0,4.0,11.8,0,,1834
9897,Greylag Goose,3,9.9,48.4,,1,2.9,10.3,0,,5934
9898,Greylag Goose,nine,20.8,53.2,,1,2.9,1.6,0,,8777
9899,Snow Goose,5,7.7,,,0,4.3,14.1,0,,241
9900,Canada Goose,4,,52.0,Respiratory Issues,1,4.7,10.8,0,,3769
9901,Canada Goosë,7,12.5,71.8,,0,5.6,11.4,0,,1835
9902,Canada Goose,5,11.3,63.8,,0,7.7,12.0,0,,3441
9903,Canada Goosë,4,980.0000000000001,52.1,,0,2.0,13.5,0,,2157
9904,Greylag Goose,5,8.4,40.5,,1,2.6,11.0,0,,5628
9905, Snow Goose ,4,22.0,43.7,,1,3.4,0.5,1,,9517
9906,Canada Goose,three,8.5,48.6,,1,3.4,11.6,0,,4310
9907,Snow Goose,500,8.2,41.5,Respiratory Issues,two,1.9,7.0,0,,8374
9908,Canada Goose,3,11.4,61.5,,10,500.0,11.7,0,,1047
9909,Canada Goose,5,11.7,,,0,7.9,12.3,0,,3308
9910,Canada Goose,6,10.8,,Lame,2,5.3,5.1,1,Wings Clipped by Red Light,8930
9911,Canada Goose,7,10.1,59.4,,10,3.1,10.4,0,,5710
9912,Snow Goose,7,9.1,,,0,4.8,10.5,0,,2347
9913,Canada Goose,4,12.1,74.3,,0,18.1,11.1,1,Honked Out of Tune,9459
9914,Greylag Goose,6,9.2,,,0,5.7,12.3,0,,1074
9915,Canada Goose,6,11.9,72.9,,0,4.9,9.0,0,,3835
9916,Player 456 Goose,6,9.6,50.6,,1,21.7,8.9,1,Honked Out of Tune,9843
9917, Canada Goose ,4,11.1,64.7,,1,7.3,9.7,0,,6689
9918,Canada Goose,300,9.9,6020.0,,one,4.0,11.2,0,Caught by Front Man,4099
9919,Canada Goose,6,12.5,70.6,,0,4.2,10.7,0,,2803
9920,Canada Goose,2,9.2,52.4,,1,22.3,8.5,1,Honked Out of Tune,9877
9921,Canada Goose,4,4.136363636363636,4910.0,,0,5.3,12.9,0,,486
9922,Snow Goose,1,7.4,41.3,,1,4.9,13.6,0,,865
9923,Greylag Goose,2,22.1,46.1,,1,6.9,0.7,1,Pecked the Wrong Player,9532
9924, Greylag Goose ,3,8.6,,Lame,2,4.3,8.6,0,,7321
9925,Greylag Goose,7,9.5,5290.0,,0,4.0,10.6,0,,3140
9926,Canada Goosë,6,19.5,65.4,,1,5.3,1.2,1, Sank in Squid Ink Swamp ,9265
9927,Canada Goose,4,12.4,69.7,,0,1.9,9.8,0,,5935
9928,Demon Goose,6,17.1,109.0,Lame,10,8.0,9.7,0,Caught by Front Man,7161
9929,Snow Goose,7,10.0,50.8,,0,3.1,12.4,0,Caught by Front Man,2158
9930,Snow Goose,5,12.361718901583721,9950.0,,1,4.5,8.6,0,,6110
9931,Snow Goosë,2,,41.2,,0,5.6,15.0,0,,59
9932,Canada Goose,5,9.3,6090.0,,1,0.9,9.4,0,,7743
9933,Canada Goose,5,10.8,65.1,,1,3.4,11.3,0,,4502
9934,Canada Goose,three,13.0,7809.999999999999,,0,770.0,11.8,0,,3607
9935,Canada Goose,six,1080.0,61.0,,0,6.9,9.8,0,,4830
9936,Player 456 Goose,6,13.1,76.5,Lame,1,6.8,9.4,0,,6491
9937,Canada Goose,6,,117.8,,0,4.5,11.1,0,,2057
9938,Greylag Goose,6,7.1,43.3,,0,690.0,10.5,0,,4206
9939,Snow Goose,6,10.0,45.3,,0,5.9,1.4,1,Pecked the Wrong Player,9103
9940,Greylag Goose,5,10.8,63.4,,0,4.8,9.3,0,,3608
9941, Snow Goose ,5,8.0,37.7,,0,600.0,14.3,0,,265
9942,Canada Goose,4,18.6,75.0,Heart Disease,1,4.9,1.4,1,Goose Tug-of-War Disaster,9199
9943,Canada Goosë,4,8.7,47.9,,0,5.8,12.5,0,Caught by Front Man,1048
9944,Greylag Goose,8,19.6,52.1,,1,2.7,0.1,1,Pecked the Wrong Player,9610
9945,Canada Goose,1,1000.0,55.4,,0,6.3,11.1,0,,2896
9946,Canada Goose,7,,72.6,,0,1.8,10.7,0,,5257
9947,Canada Goose,400,,68.5,,0,4.0,11.6,0,,2058
9948,Canada Goose,3,11.2,68.1,,0,2.6,11.5,0,Lost in Dalgona Maze,3666
9949,Greylag Goose,6,8.6,,,0,8.2,9.5,0,,6338
9950,Canada Goose,2,10.4,58.5,,1,10.3,10.6,0,,7767
9951,Greylag Goose,3,9.5,54.0,,0,8.0,11.9,0,,3836
9952,Greylag Goose,3,7.0,41.3,Lame,10,5.8,9.4,0,,6835
9953,Canada Goose,five,10.9,60.5,,1,3.1,10.4,0,Lost in Dalgona Maze,5711
9954,Canada Goose,three,10.0,54.9,,0,3.4,11.8,0,,2386
9955,Canada Goose,8,11.1,61.2,,1,4.8,9.4,0,,5068
9956,Canada Goose,9,24.6,,Respiratory Issues,2,3.7,0.3,0,,9033
9957,Greylag Goose,1,7.2,3640.0,,0,3.6,10.2,0,,3996
9958,Greylag Goose,600,,58.9,,1,4.4,9.7,0,,5165
9959,Greylag Goose,7,10.7,60.5,,1,1.5,6.6,0,,8256
9960,Canada Goose,six,12.6,68.0,,0,4.0,9.9,0,,3837
9961,Greylag Goose,four,8.1,43.0,Respiratory Issues,10,3.1,9.2,0,,6776
9962,Greylag Goose,5,8.0,40.5,,1,5.4,8.8,0,,5778
9963,Canada Goose,4,11.0,6640.000000000001,,0,3.2,9.6,0,,4949
9964,Player 456 Goose,4,8.9,47.6,Respiratory Issues,1,20.5,6.5,1,Honked Out of Tune,9884
9965,Canada Goose,3,13.9,76.0,,0,4.3,12.2,0,,1192
9966,Greylag Goose,5,10.0,,,0,5.5,10.8,0,Caught by Front Man,2348
9967,Player 456 Goose,2,3.9545454545454537,49.7,,1,4.9,10.2,0,Eaten by a Squid,4207
9968,Canada Goose,5,10.8,59.8,Lame,one,3.6,7.2,1,Goosë Tug-of-War Dïsastër,8591
9969,Player 456 Goose,300,7.7,41.6,,0,5.8,9.8,0,,3770
9970,Canada Goose,5,11.7,65.2,,0,3.3,11.7,0,,2696
9971, Canada Goose ,4,10.6,65.2,Heart Disease,one,3.4,11.8,0,,4023
9972,Demon Goose,6,13.6,83.0,,0,4.6,13.5,0,,319
9973,Demon Goose,7,14.3,86.5,,0,7.2,13.3,0,,1522
9974,Canada Goose,8,12.2,70.6,,one,6.4,8.4,0,,6962
9975,Canada Goose,1,7.7,44.0,,0,21.3,12.1,1,,9645
9976,Canada Goose,3,,6820.0,,1,5.3,8.9,0,,5570
9977,Canada Goose,4,9.7,,,1,23.2,9.9,1,Honked Out of Tune,9857
9978,Snow Goose,6,8.2,46.3,,1,5.4,12.0,0,Caught by Front Man,2570
9979,Player 456 Goose,2,1520.0,93.1,,1,3.0,12.9,0,,3309
9980,Greylag Goose,3,10.7,59.8,,1,8.7,8.5,0,,7909
9981,Canada Goose,5,9.0,56.7,,1,3.6,10.3,0,,5313
9982,Greylag Goose,5,9.5,56.8,,0,5.1,10.9,0,,1836
9983,Canada Goose,6,11.6,64.7,,0,8.3,10.1,0,,5916
9984,Snow Goose,6,7.1,38.7,,1,4.3,9.7,0,,5253
